stationId,stationName,stationLatitude,stationLongitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-2149,490.가온문화공원,37.58207703,126.88766479,5.0,0.0,5.0
ST-2150,491.월드컵파크 4단지,37.57597733,126.88806915,2.0,0.0,2.0
ST-2152,493.홍대입구역 6번출구,37.55657578,126.9288559,2.0,1.0,3.0
ST-2153,494.신수동주민센터,37.54724503,126.93502808,2.0,2.0,4.0
ST-2154,495.염리초등학교 앞,37.54243088,126.9469986,7.0,1.0,8.0
ST-2156,497.합정동주민센터 앞,37.551754,126.91230011,0.0,0.0,0.0
ST-2157,498.연남동주민센터 앞,37.56465149,126.92212677,0.0,3.0,3.0
ST-97,500. 어린이대공원역 3번출구 앞,37.54706955,127.07427216,1.0,0.0,1.0
ST-98,501. 광진구의회 앞,37.53730774,127.07035065,5.0,1.0,6.0
ST-99,502. 뚝섬유원지역 1번출구 앞,37.53186035,127.06719208,21.0,6.0,27.0
ST-102,505. 자양사거리 광진아크로텔 앞,37.53701019,127.08224487,1.0,0.0,1.0
ST-103,506. 금호 어울림 아파트 앞,37.54906082,127.05779266,2.0,0.0,2.0
ST-105,508. 성수아카데미타워 앞,37.54516602,127.05751038,6.0,0.0,6.0
ST-107,510. 서울숲 남문 버스정류소 옆,37.54122162,127.04380035,0.0,1.0,1.0
ST-108,511. 서울숲역 5번 출구 옆,37.54458237,127.04460907,3.0,0.0,3.0
ST-109,512. 뚝섬역 1번 출구 옆,37.5485611,127.0450058,6.0,0.0,6.0
ST-111,513. 뚝섬역 5번 출구 정류소 옆,37.54630661,127.04980469,0.0,1.0,1.0
ST-112,514. 성수사거리 버스정류장 앞,37.54257965,127.06330872,3.0,0.0,3.0
ST-113,515. 광양중학교 앞,37.53023529,127.08683014,14.0,1.0,15.0
ST-114,516. 광진메디칼 앞,37.54840469,127.06936646,27.0,1.0,28.0
ST-234,518. 청계천 박물관 앞,37.57152557,127.03535461,2.0,8.0,10.0
ST-235,519. 양지사거리,37.56699371,127.02991486,0.0,2.0,2.0
ST-236,520. 상왕십리역 4번 출구 앞,37.56385803,127.03031921,4.0,0.0,4.0
ST-237,521. 왕십리역 11번 출구 앞,37.56144714,127.03491974,2.0,1.0,3.0
ST-238,522. 금호역 1번출구 앞,37.5486412,127.01642609,4.0,2.0,6.0
ST-239,523. 옥수동성당 옆,37.54366302,127.01406097,0.0,0.0,0.0
ST-240,524. 래미안금호하이리버 아파트 102동 옆,37.55220032,127.02505493,4.0,4.0,8.0
ST-241,525. 한양대병원사거리,37.55805206,127.04035187,0.0,1.0,1.0
ST-242,526. 용답토속공원 앞,37.56351089,127.05672455,36.0,1.0,37.0
ST-243,529. 장한평역 8번 출구 앞,37.56137085,127.06365967,35.0,2.0,37.0
ST-244,530. 청계벽산아파트 앞,37.56874847,127.03040314,14.0,9.0,23.0
ST-245,533. 금남시장 교차로,37.54814911,127.02108765,19.0,4.0,23.0
ST-246,534. 금호사거리,37.54863358,127.02572632,10.0,3.0,13.0
ST-247,535. 응봉삼거리,37.5539856,127.03359222,0.0,0.0,0.0
ST-248,536. 행당역 2번출구 앞,37.55735016,127.02921295,1.0,3.0,4.0
ST-249,537. 한양대후문역 부근,37.56035614,127.04139709,3.0,0.0,3.0
ST-250,538. 답십리역 8번출구 앞,37.56764984,127.05115509,33.0,6.0,39.0
ST-252,539. 군자교교차로,37.55979538,127.07420349,16.0,1.0,17.0
ST-253,540. 군자역 7번출구 베스트샵 앞,37.55603027,127.0786438,0.0,2.0,2.0
ST-254,542. 강변역 4번출구 뒤,37.53582382,127.09416199,8.0,0.0,8.0
ST-255,543. 구의공원(테크노마트 앞),37.53596878,127.09467316,13.0,1.0,14.0
ST-256,544. 광남중학교,37.54072952,127.10290527,24.0,1.0,25.0
ST-257,546. 잠실대교북단 교차로,37.53247833,127.08509064,3.0,1.0,4.0
ST-258,548. 자양나들목,37.5297699,127.07485962,45.0,3.0,48.0
ST-259,549. 아차산역 3번출구,37.55122375,127.08970642,2.0,2.0,4.0
ST-251,550. 서울시설공단 앞,37.57164001,127.03565979,8.0,7.0,15.0
ST-377,551. 구의삼성쉐르빌 앞,37.54006195,127.09449768,25.0,3.0,28.0
ST-378,552. 대림아크로리버 앞,37.53657913,127.0929718,3.0,0.0,3.0
ST-379,553. 중곡 성원아파트 앞,37.57125473,127.07980347,10.0,2.0,12.0
ST-381,555. 구의3동주민센터,37.53784943,127.09217072,0.0,4.0,4.0
ST-357,556. 달맞이공원,37.54205322,127.020401,1.0,0.0,1.0
ST-358,557. 도선동 주민센터 앞,37.56764221,127.0256958,9.0,9.0,18.0
ST-359,558. 성동광진 교육지원청 앞,37.56460571,127.03652191,6.0,0.0,6.0
ST-360,559. 왕십리역 4번 출구 건너편,37.56109619,127.03679657,2.0,0.0,2.0
ST-361,560. 비전교회 앞,37.55120468,127.06893158,24.0,0.0,24.0
ST-362,561. 서울숲역 2번출구 앞,37.54281616,127.0446701,0.0,0.0,0.0
ST-363,562. 군자지하보도 앞,37.55924606,127.07341003,15.0,2.0,17.0
ST-364,563. 성동세무서 건너편,37.5479126,127.06275177,12.0,0.0,12.0
ST-365,564. 금호역 3번출구,37.54792786,127.01557159,1.0,3.0,4.0
ST-366,565. 옥수역 3번출구,37.54136658,127.01776123,52.0,0.0,52.0
ST-368,567. 성수역 2번출구 앞,37.54459,127.05708313,6.0,2.0,8.0
ST-369,568. 청계8가 사거리 B,37.57110214,127.02355957,6.0,28.0,34.0
ST-370,569. 응봉현대아파트 정류소,37.54958344,127.03024292,1.0,0.0,1.0
ST-382,571. 세종대학교 대양AI센터,37.55039597,127.07585907,0.0,0.0,0.0
ST-384,573. 구의문주차장 앞,37.54523087,127.08473206,12.0,1.0,13.0
ST-385,574. 아차산역4번출구,37.55184937,127.08898163,9.0,16.0,25.0
ST-386,575. 대원중고교 입구(대하빌딩),37.56429291,127.08693695,9.0,0.0,9.0
ST-387,576. 광나루역 3번 출구,37.54483032,127.10426331,3.0,0.0,3.0
ST-388,577. 광진청소년수련관,37.54654694,127.10613251,14.0,2.0,16.0
ST-371,578. 성동세무서 부근,37.54829025,127.06246185,11.0,0.0,11.0
ST-372,579. 마장역 4번출구,37.56520462,127.04184723,0.0,1.0,1.0
ST-375,582. 경일중학교 앞,37.54317856,127.0490799,4.0,0.0,4.0
ST-376,583. 청계천 생태교실 앞,37.56797028,127.04689026,33.0,16.0,49.0
ST-445,584. 광진광장 교통섬,37.54782867,127.07263184,20.0,6.0,26.0
ST-446,585. 성수2가1동 공영주차장 인근,37.53680801,127.05548859,16.0,9.0,25.0
ST-447,586. 마장동 주민센터,37.56594086,127.0453949,27.0,7.0,34.0
ST-482,587. 유니베라 앞,37.54541779,127.05264282,7.0,0.0,7.0
ST-483,588. 뚝섬 유원지역,37.53268814,127.06749725,3.0,6.0,9.0
ST-506,589. 성수역3번출구,37.54415894,127.05665588,22.0,0.0,22.0
ST-972,590. 건국대학교 (입학정보관),37.53989029,127.07336426,5.0,1.0,6.0
ST-973,591. 건국대학교 (행정관),37.54277802,127.07537079,0.0,0.0,0.0
ST-974,592. 건국대학교 학생회관,37.54191208,127.07763672,4.0,0.0,4.0
ST-980,593.자양중앙나들목,37.52858734,127.07787323,6.0,1.0,7.0
ST-967,594. 중랑물재생센터(서울새활용플라자),37.55830383,127.05805969,37.0,10.0,47.0
ST-260,600. 휘경2동 주민센터,37.58991241,127.06867981,5.0,4.0,9.0
ST-261,601. 용신동주민센터,37.57594681,127.03736115,14.0,4.0,18.0
ST-262,602. 장안동 사거리,37.57217407,127.07138824,23.0,10.0,33.0
ST-265,605. 신설동역8번출구,37.57419968,127.02649689,4.0,6.0,10.0
ST-266,606. 휘경공고앞,37.58462524,127.07028961,13.0,0.0,13.0
ST-267,607. 신이문역 2번출구,37.60271072,127.06786346,24.0,0.0,24.0
ST-268,608. 전농삼성아파트,37.58131027,127.05534363,0.0,0.0,0.0
ST-269,609. 제기2교,37.58774567,127.03738403,28.0,9.0,37.0
ST-270,610. 동대문중 교차로,37.57308578,127.05216217,15.0,0.0,15.0
ST-271,612. 시립동부병원 앞 사거리,37.57366562,127.03081512,22.0,27.0,49.0
ST-272,613. 신설동역 10번출구 앞,37.57527161,127.02346802,21.0,8.0,29.0
ST-273,614. 용두동 사거리,37.57768631,127.03101349,9.0,4.0,13.0
ST-274,615. 용두동 래미안허브리츠아파트 앞,37.57638168,127.03511047,35.0,17.0,52.0
ST-275,616. 서울시립대 정문 앞 A,37.58256149,127.05436707,0.0,0.0,0.0
ST-276,617. 청솔우성아파트 앞,37.57420349,127.05769348,52.0,2.0,54.0
ST-389,621. 전농초등학교 건너편,37.57489014,127.05353546,2.0,2.0,4.0
ST-390,622. 전농사거리 교통섬,37.57779312,127.05783081,30.0,10.0,40.0
ST-391,623. 서울시립대 정문 앞 B,37.58369827,127.0538559,12.0,0.0,12.0
ST-392,624. 전농동 동아아파트 앞,37.57418823,127.04589081,44.0,9.0,53.0
ST-394,626. 군자교 서측 녹지대,37.56115341,127.07096863,44.0,6.0,50.0
ST-395,627. 장안동삼거리 교통섬,37.57863235,127.07190704,39.0,1.0,40.0
ST-396,628. 휘봉고등학교 앞,37.58681488,127.06754303,48.0,2.0,50.0
ST-397,630. 동대문구 보건소,37.57485199,127.04030609,23.0,2.0,25.0
ST-398,631. 답십리역 1번출구,37.5681839,127.05127716,21.0,6.0,27.0
ST-400,633. 청량리 기업은행 앞,37.58040619,127.04482269,12.0,6.0,18.0
ST-401,634. 외국어대 정문 앞,37.59601974,127.05982971,10.0,0.0,10.0
ST-402,635. 시조사 앞,37.58751678,127.05277252,6.0,3.0,9.0
ST-403,636. 세종대왕기념관 교차로,37.59090042,127.04258728,18.0,0.0,18.0
ST-404,637. KAIST 경영대학 앞,37.59161377,127.04579163,4.0,2.0,6.0
ST-405,638. 서울시립대 정보기술관,37.58300781,127.06097412,2.0,0.0,2.0
ST-406,639. 서울시립대 후문,37.58512497,127.06095123,0.0,0.0,0.0
ST-407,640. 동대문경찰서 교차로,37.58255005,127.04460144,29.0,6.0,35.0
ST-408,641. 용두역 4번출구,37.57375336,127.03853607,25.0,8.0,33.0
ST-409,642. 신답역 사거리,37.57035446,127.0484314,9.0,0.0,9.0
ST-410,643. 동대문구민체육센터 (육교아래),37.56697083,127.07429504,48.0,1.0,49.0
ST-1299,647. 신이문역 1번출구,37.60279846,127.06726837,12.0,1.0,13.0
ST-1300,648. 장안동위더스빌옆,37.56669998,127.06242371,46.0,4.0,50.0
ST-1302,650. 중랑교사거리,37.59153366,127.06774139,15.0,0.0,15.0
ST-1447,652. 답십리 래미안엘파인아파트 입구,37.57653046,127.06594086,13.0,7.0,20.0
ST-1449,654. 전농동 텃골공원,37.57762146,127.05210876,0.0,0.0,0.0
ST-1628,656. 영휘원 교차로,37.58723831,127.0431366,40.0,11.0,51.0
ST-1629,657. 동대문롯데캐슬아파트 앞,37.57573318,127.04847717,10.0,30.0,40.0
ST-1631,659. 제기동역 1번출구,37.57835007,127.03338623,9.0,14.0,23.0
ST-1632,660. 동의보감타워,37.57799911,127.03762817,21.0,7.0,28.0
ST-1625,661. 경희대학교 청운관,37.59460068,127.05197144,3.0,0.0,3.0
ST-1671,663. 외대앞역 4번출구,37.59489059,127.06302643,12.0,3.0,15.0
ST-1758,664. 서울시립대 건설공학관,37.58412933,127.05793762,2.0,0.0,2.0
ST-2265,665.이문동 쌍용아파트 정문,37.59960556,127.06864166,17.0,1.0,18.0
ST-2266,666.이문대성유니드아파트 앞,37.60362244,127.0708313,27.0,6.0,33.0
ST-2267,667.청량차도 육교 밑,37.58670807,127.04688263,0.0,0.0,0.0
ST-2268,668.서울축산농협(장안지점),37.56787109,127.06871796,64.0,0.0,64.0
ST-2269,669.청계한신휴플러스앞 삼거리,37.57214737,127.04460907,35.0,3.0,38.0
ST-2270,670.삼육서울병원 버스정류장,37.58968735,127.061409,24.0,2.0,26.0
ST-2271,671.대광빌딩,37.57734299,127.02337646,5.0,6.0,11.0
ST-2272,672.대광고등학교,37.57875061,127.02402496,12.0,3.0,15.0
ST-2273,673.안암골벽산아파트(후문),37.58407974,127.03103638,4.0,2.0,6.0
ST-2274,674.고대앞사거리 교통섬,37.58655167,127.03314209,1.0,0.0,1.0
ST-2276,676.FITI시험연구원 앞,37.58143234,127.03547668,29.0,10.0,39.0
ST-2278,678.장안힐스테이트(아) 앞,37.57655716,127.0743103,28.0,5.0,33.0
ST-2279,679.전농SK아파트 앞,37.57787704,127.06168365,6.0,0.0,6.0
ST-2280,680.꿈마루어린이도서관 앞,37.59238434,127.05741119,6.0,0.0,6.0
ST-2281,681.서울특별시 동부교육지원청(육교),37.5798378,127.0563736,1.0,0.0,1.0
ST-308,700. KB국민은행 염창역 지점 앞,37.5468483,126.87277222,1.0,0.0,1.0
ST-309,701. 목동사거리 부근,37.53280258,126.86392975,37.0,0.0,37.0
ST-310,702. 목4동주민센터 옆,37.53254318,126.86872864,30.0,1.0,31.0
ST-311,703. 오목교역 7번출구 앞,37.52362823,126.87524414,29.0,1.0,30.0
ST-312,704. 남부법원검찰청 교차로,37.52325439,126.86490631,6.0,0.0,6.0
ST-313,706. 신정네거리역,37.5218811,126.85175323,2.0,0.0,2.0
ST-315,708. 서울출입국관리사무소 앞,37.51897049,126.8699646,8.0,0.0,8.0
ST-316,709. 신정3동 현장민원실 앞,37.51158524,126.84156036,8.0,0.0,8.0
ST-317,710. 금옥여고보도육교,37.50971222,126.84416962,10.0,1.0,11.0
ST-318,711. 신일해피트리아파트 앞,37.51705933,126.84848785,33.0,8.0,41.0
ST-319,712. 강월초교입구 사거리,37.51699829,126.83831787,18.0,0.0,18.0
ST-320,713. 양서중학교 옆,37.53304672,126.82995605,6.0,3.0,9.0
ST-321,714. 한국SGI 양천문화회관 앞,37.532547,126.83080292,17.0,4.0,21.0
ST-428,716.신정6동 주민센터 인근,37.51731873,126.86431885,3.0,3.0,6.0
ST-431,719. 홍익병원앞 교차로,37.5303688,126.86425781,13.0,2.0,15.0
ST-432,720. 서울강월초등학교 앞,37.5161972,126.8348999,16.0,0.0,16.0
ST-993,722. 경서농협 버스정류장(우리은행신정동지점방향),37.52151108,126.85738373,27.0,1.0,28.0
ST-994,723. SBS방송국,37.52916336,126.87274933,5.0,0.0,5.0
ST-995,724. 계남공원 입구 주출입구 좌측,37.51059723,126.85732269,10.0,1.0,11.0
ST-996,725. 양강중학교앞 교차로,37.52433395,126.85054779,0.0,0.0,0.0
ST-997,726. 목동3단지 시내버스정류장,37.5343895,126.86959839,56.0,5.0,61.0
ST-1000,729. 서부식자재마트 건너편,37.51037979,126.8667984,19.0,4.0,23.0
ST-1002,731. 서울시 도로환경관리센터,37.5298996,126.87654114,1.0,0.0,1.0
ST-1003,732. 신월중학교,37.53955078,126.82830048,7.0,0.0,7.0
ST-1004,733. 신정이펜하우스314동,37.51409912,126.83100128,11.0,3.0,14.0
ST-1005,734. 신트리공원 입구,37.51395035,126.85605621,35.0,1.0,36.0
ST-1006,735. 영도초등학교,37.53637695,126.87151337,45.0,1.0,46.0
ST-1007,736. 오솔길공원,37.52219009,126.83670044,11.0,0.0,11.0
ST-1008,737. 장수공원,37.52256012,126.84947968,10.0,1.0,11.0
ST-1010,739. 신월사거리,37.53620148,126.82779694,21.0,5.0,26.0
ST-1011,740. 으뜸공원,37.53636932,126.83171082,4.0,0.0,4.0
ST-1012,741. 화곡로 입구 교차로,37.53952026,126.82540131,4.0,0.0,4.0
ST-1013,742. 등촌역 5번 출구 뒤,37.55073166,126.86457825,3.0,0.0,3.0
ST-1014,743. 현대6차아파트 101동 옆,37.50889969,126.84268188,29.0,1.0,30.0
ST-1015,744. 신목동역 2번 출구,37.54384232,126.88254547,29.0,0.0,29.0
ST-1016,745. 강서초등학교,37.52228165,126.83969879,26.0,1.0,27.0
ST-1017,746. 목동2단지 상가,37.53650284,126.87774658,3.0,0.0,3.0
ST-1018,747. 목동3단지 상가,37.53458023,126.8756485,3.0,0.0,3.0
ST-1019,748. 목동운동장,37.53025055,126.87930298,2.0,0.0,2.0
ST-1350,749. 이대목동병원보도육교,37.53722763,126.88661194,30.0,0.0,30.0
ST-1398,750. 연의근린공원 건너편,37.51215744,126.83562469,10.0,5.0,15.0
ST-1400,752. 성원2차 아파트,37.54218292,126.86330414,0.0,0.0,0.0
ST-1495,754. 목동1단지아파트 118동 앞,37.54114151,126.87667847,19.0,3.0,22.0
ST-1496,755. 목동1단지아파트 상가 앞,37.5378685,126.88140869,3.0,0.0,3.0
ST-1497,756. 목동주차장,37.52667999,126.8761673,2.0,0.0,2.0
ST-1498,757. 신정이펜하우스 1단지아파트 입구 사거리,37.51427841,126.82874298,21.0,1.0,22.0
ST-1499,758. 한사랑교회 앞,37.51472092,126.85919952,16.0,1.0,17.0
ST-1500,759. 보아스아파트 앞,37.52407074,126.83860016,16.0,0.0,16.0
ST-1501,760. 잣절보도육교 아래,37.50682068,126.84429932,13.0,2.0,15.0
ST-1503,762. 오목로 무중력지대 앞,37.52474213,126.87766266,1.0,0.0,1.0
ST-1504,763. 목동11단지 아파트,37.51065826,126.85916138,3.0,1.0,4.0
ST-1731,765. 오목교역 3번출구,37.52477646,126.87548065,10.0,0.0,10.0
ST-1736,766. 신목동역 3번출구,37.54394913,126.883461,4.0,0.0,4.0
ST-1993,767.신정숲속마을아파트,37.50574493,126.83631134,8.0,0.0,8.0
ST-1994,768.목동5단지아파트 501동,37.53566742,126.88158417,1.0,0.0,1.0
ST-1995,769.CBS방송국 앞,37.52785492,126.87467194,1.0,0.0,1.0
ST-1996,770.목동역5번출구 교통정보센터 앞,37.52571487,126.86486816,48.0,1.0,49.0
ST-1997,771.목동아파트 703동 앞,37.52820587,126.87016296,15.0,1.0,16.0
ST-1999,"773.염창역 3, 4번 출구 사이",37.54670715,126.87457275,1.0,0.0,1.0
ST-2000,774.등촌역 4번 출구 ,37.54950714,126.86721802,0.0,0.0,0.0
ST-2001,775.세종그랑시아 앞(102동),37.53837585,126.86383057,0.0,1.0,1.0
ST-2002,776.목마공원,37.53874207,126.88568115,2.0,1.0,3.0
ST-2003,777.신월6차보람아파트 앞,37.53012848,126.83477783,55.0,0.0,55.0
ST-2005,779. 신정1동 주민센터 앞,37.51854324,126.85388184,77.0,1.0,78.0
ST-2006,780.신정교 하부,37.5173378,126.8776474,32.0,1.0,33.0
ST-2007,781.신정보도육교 아래,37.51759338,126.8765564,59.0,0.0,59.0
ST-2008,782.서남병원 후문,37.51167297,126.83274078,29.0,5.0,34.0
ST-2011,"785.양천구청, 보건소 사잇길",37.51747513,126.86632538,15.0,0.0,15.0
ST-2012,786.목동아파트 8단지 상가동 앞,37.52007294,126.86830139,9.0,0.0,9.0
ST-2013,787.양천아파트 입구,37.50790405,126.86264801,51.0,3.0,54.0
ST-2014,788.양천구청역 2번출구 옆,37.51228714,126.86528015,28.0,1.0,29.0
ST-2016,791.현대하이페리온,37.52490616,126.86978912,11.0,0.0,11.0
ST-2017,792.목동트라팰리스 웨스턴에비뉴,37.52537155,126.8709259,14.0,0.0,14.0
ST-2039,793.목동5단지아파트 534동,37.53302002,126.87789917,2.0,1.0,3.0
ST-2395,794.양천문화회관,37.51686478,126.86296082,25.0,1.0,26.0
ST-2396,795.양천 해누리타운,37.51584244,126.86411285,17.0,2.0,19.0
ST-2397,796.목동아파트 14단지 B상가 앞,37.5146637,126.87194061,44.0,0.0,44.0
ST-2398,797.목동아파트 1422동 1434동 사잇길,37.51515579,126.87248993,48.0,4.0,52.0
ST-322,800. 목월공원 앞,37.53243256,126.95474243,3.0,1.0,4.0
ST-324,802. 한강진역 2번 출구 앞,37.54115295,127.00221252,0.0,0.0,0.0
ST-325,803. 한남초교 앞 보도육교,37.53813934,127.00409698,0.0,0.0,0.0
ST-326,805. 문배어린이공원 앞,37.53675842,126.97000122,1.0,4.0,5.0
ST-327,806. 전자랜드 본관 앞,37.5330658,126.96073151,1.0,1.0,2.0
ST-328,807. 서울역 12번 출구 앞,37.55227661,126.97268677,3.0,0.0,3.0
ST-329,808. 서빙고동 금호맨션 앞,37.520504,126.98973846,2.0,1.0,3.0
ST-330,809. 한남 유수지 복개주차장,37.53016663,127.00743866,2.0,8.0,10.0
ST-331,810. 이태원지하보도,37.53841019,126.98664856,5.0,1.0,6.0
ST-332,811. 녹사평역1번출구,37.53507996,126.98538208,1.0,0.0,1.0
ST-333,812. 용산전쟁기념관,37.53483963,126.97766113,2.0,0.0,2.0
ST-335,815. LIG강촌아파트 103동앞,37.51850891,126.97879791,4.0,8.0,12.0
ST-435,816. 신용산역 6번출구 앞,37.53014755,126.96848297,4.0,0.0,4.0
ST-436,817. 삼각지역 4번출구 앞,37.53345108,126.97173309,6.0,0.0,6.0
ST-437,818. 숙명여대 입구 교차로,37.54489517,126.96938324,6.0,3.0,9.0
ST-438,819. 선린인터넷 고등학교,37.54165268,126.97050476,7.0,5.0,12.0
ST-439,820. 청파동입구 교차로,37.54902649,126.97194672,8.0,3.0,11.0
ST-440,822. 이촌1동 마을공원,37.52202606,126.96618652,5.0,2.0,7.0
ST-441,823. 효창동주민센터 앞,37.54232025,126.96195984,10.0,1.0,11.0
ST-442,825. 서빙고동 주민센터 앞,37.52033615,126.9942627,26.0,8.0,34.0
ST-946,826. 서울역 서부교차로2,37.55536652,126.96864319,2.0,6.0,8.0
ST-1324,827. 국군복지단,37.54188538,126.97966003,8.0,0.0,8.0
ST-1325,828. 숙대입구역 8번,37.54407883,126.97200012,1.0,2.0,3.0
ST-1326,829. 한강대교 북단 교차로,37.52293015,126.96169281,10.0,1.0,11.0
ST-1327,830. 강변삼성스위트아파트 앞,37.53442383,126.94857025,1.0,0.0,1.0
ST-1328,831. 이태원관광특구입구A(녹사평역쪽),37.53427887,126.98856354,0.0,0.0,0.0
ST-1339,832. 이촌1동 주민센터 뒤,37.5212822,126.97346497,14.0,2.0,16.0
ST-1341,834. 효창공원앞역 3번출구 뒤,37.53900909,126.96138,23.0,1.0,24.0
ST-1342,835. 남영역 건너편,37.54198074,126.97154236,7.0,7.0,14.0
ST-1343,836. 현대자동차서비스 앞,37.53142166,126.95149994,6.0,2.0,8.0
ST-1344,837. 한남나들목 입구,37.52906036,127.00672913,0.0,7.0,7.0
ST-1376,838. 숙대입구역 4번출구,37.5444603,126.97238922,4.0,14.0,18.0
ST-1441,839. 보광동 삼성리버빌아파트 앞,37.5240097,127.00144958,10.0,0.0,10.0
ST-1442,840. 용산 파크타워 앞,37.52365112,126.97026825,14.0,3.0,17.0
ST-1443,841. 신용산역 1번 출구,37.52960968,126.96887207,12.0,0.0,12.0
ST-1445,843. 이태원관광특구B(용산구청쪽),37.53379822,126.98867035,7.0,0.0,7.0
ST-1446,844. 이촌2동 동원베네스트 아파트 앞,37.5271492,126.95516205,26.0,2.0,28.0
ST-1615,845. 용산 선인상가,37.53269958,126.96437836,3.0,0.0,3.0
ST-1721,846. 용산중학교,37.54650116,126.9809494,4.0,1.0,5.0
ST-2172,848. 삼각지12번 출구,37.53488922,126.97562408,2.0,0.0,2.0
ST-2173,849. 삼각지 자이아파트,37.53607941,126.97341919,23.0,10.0,33.0
ST-2174,850. KCC용산월츠타워 ,37.53739929,126.96892548,23.0,4.0,27.0
ST-2175,851.효창 푸르지오 앞,37.54047775,126.95811462,0.0,0.0,0.0
ST-2176,852. 청암자이아파트 앞,37.53452682,126.9471817,2.0,1.0,3.0
ST-2177,853.용산역 맞은편,37.52848816,126.9658432,6.0,0.0,6.0
ST-2178,854.HID 유족동지회 앞,37.53872681,127.00154877,1.0,0.0,1.0
ST-2179,855.이촌역5번출구 앞,37.52272415,126.97277069,2.0,1.0,3.0
ST-2181,857. 현대 안성타워,37.53502274,126.9980545,0.0,0.0,0.0
ST-2182,858.녹사평역3번 출구,37.53440857,126.9868927,0.0,0.0,0.0
ST-2183,859.남산공원 야외식물원 앞,37.54188538,126.99586487,0.0,0.0,0.0
ST-2184,860.LG한강 자이아파트 앞,37.52074814,126.9708252,4.0,6.0,10.0
